Google service,Service description,Service ID,SKU ID,SKU description,Product taxonomy,Unit description,Per unit quantity,Tiered usage start,List price ($),
GCP,Compute Engine,6F81-5844-456A,2B73-6113-7F43,Network Vpn Inter Region Egress from Mumbai to Osaka,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.12,
GCP,Compute Engine,6F81-5844-456A,2B73-6113-7F43,Network Vpn Inter Region Egress from Mumbai to Osaka,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,1024,0.11,
GCP,Compute Engine,6F81-5844-456A,2B73-6113-7F43,Network Vpn Inter Region Egress from Mumbai to Osaka,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,10240,0.08,
GCP,Compute Engine,6F81-5844-456A,CC2D-8AFC-5CEC,Network Vpn Inter Region Egress from Mumbai to Seoul,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.05,
GCP,Compute Engine,6F81-5844-456A,6576-306C-82E1,Network Vpn Inter Region Egress from Mumbai to Mumbai,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.12,
GCP,Compute Engine,6F81-5844-456A,6576-306C-82E1,Network Vpn Inter Region Egress from Mumbai to Mumbai,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,1024,0.11,
GCP,Compute Engine,6F81-5844-456A,6576-306C-82E1,Network Vpn Inter Region Egress from Mumbai to Mumbai,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,10240,0.08,
GCP,Compute Engine,6F81-5844-456A,7E10-E578-D9EE,Network Vpn Inter Region Egress from Mumbai to Jakarta,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,77D6-E701-C5A6,Network Vpn Inter Region Egress from Mumbai to Sydney,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,760F-A021-21E9,Network Vpn Inter Region Egress from Mumbai to EMEA,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,49B3-25A6-BAC4,Network Vpn Inter Region Egress from Mumbai to Finland,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,D7B0-E674-D107,Network Vpn Inter Region Egress from Mumbai to London,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,7DD5-E694-C4B2,Network Vpn Inter Region Egress from Mumbai to Frankfurt,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,05EB-F37A-86CE,Network Vpn Inter Region Egress from Mumbai to Netherlands,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,499D-BA14-82B5,Network Vpn Inter Region Egress from Mumbai to Zurich,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,6941-EC97-62F1,Network Vpn Inter Region Egress from Mumbai to Japan,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.05,
GCP,Compute Engine,6F81-5844-456A,D909-9408-59A0,Network Vpn Inter Region Egress from Mumbai to Americas,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,B84C-B73D-AA3C,Network Vpn Inter Region Egress from Mumbai to Montreal,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,DFC9-72FB-9703,Network Vpn Inter Region Egress from Mumbai to Singapore,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.05,
GCP,Compute Engine,6F81-5844-456A,1860-D555-8FCE,Network Vpn Inter Region Egress from Mumbai to Sao Paulo,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,A589-9567-B3E2,Network Vpn Inter Region Egress from Mumbai to Los Angeles,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,C227-E53B-7F26,Network Vpn Inter Region Egress from Mumbai to Salt Lake City,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,3B94-9636-365D,Network Vpn Inter Region Egress from Mumbai to Las Vegas,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,4600-AA6A-BC0F,Network Vpn Inter Region Egress from Mumbai to Virginia,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,9955-BF3A-18DC,Network Vpn Inter Region Egress from Jakarta to APAC,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,6219-A31F-71B0,Network Vpn Inter Region Egress from Jakarta to Hong Kong,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,596C-6E2B-1EE5,Network Vpn Inter Region Egress from Jakarta to Osaka,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,404E-717E-CF7E,Network Vpn Inter Region Egress from Jakarta to Seoul,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,1EA6-B391-1708,Network Vpn Inter Region Egress from Jakarta to Mumbai,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,CBCB-1BF8-A8D7,Network Vpn Inter Region Egress from Jakarta to Jakarta,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,53D6-82A8-2BA0,Network Vpn Inter Region Egress from Jakarta to Sydney,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,AB00-CB18-4F38,Network Vpn Inter Region Egress from Jakarta to EMEA,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,3715-2507-5663,Network Vpn Inter Region Egress from Jakarta to Finland,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,00A8-02A8-78A7,Network Vpn Inter Region Egress from Jakarta to London,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,6CFF-7496-CC94,Network Vpn Inter Region Egress from Jakarta to Frankfurt,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,EDD2-3506-6CD6,Network Vpn Inter Region Egress from Jakarta to Netherlands,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,D66A-A8EC-89C2,Network Vpn Inter Region Egress from Jakarta to Zurich,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,03E7-FE82-F202,Network Vpn Inter Region Egress from Jakarta to Japan,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,28F3-B158-8391,Network Vpn Inter Region Egress from Jakarta to Americas,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,0EEE-EE60-F0BD,Network Vpn Inter Region Egress from Jakarta to Montreal,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,AAA0-03BC-FF6C,Network Vpn Inter Region Egress from Jakarta to Singapore,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,25E2-6870-9985,Network Vpn Inter Region Egress from Jakarta to Sao Paulo,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,F054-A97D-6029,Network Vpn Inter Region Egress from Jakarta to Los Angeles,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,641E-2824-72D5,Network Vpn Inter Region Egress from Jakarta to Salt Lake City,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,ACD5-1559-3123,Network Vpn Inter Region Egress from Jakarta to Las Vegas,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,57AA-38CD-5DAA,Network Vpn Inter Region Egress from Jakarta to Virginia,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,04DA-450F-C027,Network Vpn Inter Region Egress from Sydney to APAC,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,FC21-53B4-117F,Network Vpn Inter Region Egress from Sydney to Hong Kong,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,09DE-3B41-1852,Network Vpn Inter Region Egress from Sydney to Osaka,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.19,
GCP,Compute Engine,6F81-5844-456A,09DE-3B41-1852,Network Vpn Inter Region Egress from Sydney to Osaka,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,1024,0.18,
GCP,Compute Engine,6F81-5844-456A,09DE-3B41-1852,Network Vpn Inter Region Egress from Sydney to Osaka,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,10240,0.15,
GCP,Compute Engine,6F81-5844-456A,454C-8190-CE8E,Network Vpn Inter Region Egress from Sydney to Seoul,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,27C8-1C25-D0DF,Network Vpn Inter Region Egress from Sydney to Mumbai,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,0E33-152E-365C,Network Vpn Inter Region Egress from Sydney to Jakarta,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,8A37-947D-F54B,Network Vpn Inter Region Egress from Sydney to Sydney,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.19,
GCP,Compute Engine,6F81-5844-456A,8A37-947D-F54B,Network Vpn Inter Region Egress from Sydney to Sydney,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,1024,0.18,
GCP,Compute Engine,6F81-5844-456A,8A37-947D-F54B,Network Vpn Inter Region Egress from Sydney to Sydney,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,10240,0.15,
GCP,Compute Engine,6F81-5844-456A,9B59-0EA8-BFA8,Network Vpn Inter Region Egress from Sydney to EMEA,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,90A6-83CE-4687,Network Vpn Inter Region Egress from Sydney to Finland,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,750B-8D5A-A099,Network Vpn Inter Region Egress from Sydney to London,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,C633-7DC0-1DC8,Network Vpn Inter Region Egress from Sydney to Frankfurt,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,9D4E-2745-C1F1,Network Vpn Inter Region Egress from Sydney to Netherlands,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,6E6F-646B-A5C4,Network Vpn Inter Region Egress from Sydney to Zurich,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,F41A-CC5A-FB77,Network Vpn Inter Region Egress from Sydney to Japan,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,339A-9149-B47D,Network Vpn Inter Region Egress from Sydney to Americas,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,C3C1-E091-D34A,Network Vpn Inter Region Egress from Sydney to Montreal,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,FF1C-7EB6-2A48,Network Vpn Inter Region Egress from Sydney to Singapore,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,5EB0-41A0-5C11,Network Vpn Inter Region Egress from Sydney to Sao Paulo,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,D20A-902C-CD2E,Network Vpn Inter Region Egress from Sydney to Los Angeles,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,023F-01EB-0891,Network Vpn Inter Region Egress from Sydney to Salt Lake City,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,E098-D885-EBEB,Network Vpn Inter Region Egress from Sydney to Las Vegas,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,E3F7-D8B4-572D,Network Vpn Inter Region Egress from Sydney to Virginia,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,9460-6643-D614,Network Vpn Inter Region Egress from EMEA to APAC,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,93AE-5D3C-F817,Network Vpn Inter Region Egress from EMEA to Hong Kong,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,6F1D-12E6-FABB,Network Vpn Inter Region Egress from EMEA to Osaka,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.12,
GCP,Compute Engine,6F81-5844-456A,6F1D-12E6-FABB,Network Vpn Inter Region Egress from EMEA to Osaka,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,1024,0.11,
GCP,Compute Engine,6F81-5844-456A,6F1D-12E6-FABB,Network Vpn Inter Region Egress from EMEA to Osaka,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,10240,0.08,
GCP,Compute Engine,6F81-5844-456A,498B-C556-1102,Network Vpn Inter Region Egress from EMEA to Seoul,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,13E7-5EE1-2FA5,Network Vpn Inter Region Egress from EMEA to Mumbai,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,28BF-687D-573F,Network Vpn Inter Region Egress from EMEA to Jakarta,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,36CA-D521-BA0D,Network Vpn Inter Region Egress from EMEA to Sydney,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,20CA-137B-500A,Network Vpn Inter Region Egress from EMEA to EMEA,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.02,
GCP,Compute Engine,6F81-5844-456A,D117-C842-E46B,Network Vpn Inter Region Egress from EMEA to Finland,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.02,
GCP,Compute Engine,6F81-5844-456A,B5C0-C804-8CE6,Network Vpn Inter Region Egress from EMEA to London,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.02,
GCP,Compute Engine,6F81-5844-456A,1DCF-5EAE-A3D9,Network Vpn Inter Region Egress from EMEA to Frankfurt,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.02,
GCP,Compute Engine,6F81-5844-456A,D290-C8A1-A33C,Network Vpn Inter Region Egress from EMEA to Netherlands,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.02,
GCP,Compute Engine,6F81-5844-456A,7C22-0AD0-471F,Network Vpn Inter Region Egress from EMEA to Zurich,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.02,
GCP,Compute Engine,6F81-5844-456A,0A7F-4E33-FD46,Network Vpn Inter Region Egress from EMEA to Japan,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,E97A-CC52-C7C5,Network Vpn Inter Region Egress from EMEA to Americas,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,9CA5-93B8-F7EC,Network Vpn Inter Region Egress from EMEA to Montreal,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,E0FE-7B86-0F58,Network Vpn Inter Region Egress from EMEA to Singapore,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,0510-B1C2-F2A3,Network Vpn Inter Region Egress from EMEA to Sao Paulo,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,1D05-A04E-B9C8,Network Vpn Inter Region Egress from EMEA to Los Angeles,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,5EC8-3908-78C2,Network Vpn Inter Region Egress from EMEA to Salt Lake City,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,239F-0466-F288,Network Vpn Inter Region Egress from EMEA to Las Vegas,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,2883-0FB3-17B1,Network Vpn Inter Region Egress from EMEA to Virginia,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,5FF8-A19C-C5C9,Network Vpn Inter Region Egress from Finland to APAC,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,8FAE-8F2A-02FA,Network Vpn Inter Region Egress from Finland to Hong Kong,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,C175-4FB3-91CF,Network Vpn Inter Region Egress from Finland to Osaka,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.12,
GCP,Compute Engine,6F81-5844-456A,C175-4FB3-91CF,Network Vpn Inter Region Egress from Finland to Osaka,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,1024,0.11,
GCP,Compute Engine,6F81-5844-456A,C175-4FB3-91CF,Network Vpn Inter Region Egress from Finland to Osaka,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,10240,0.08,
GCP,Compute Engine,6F81-5844-456A,7EE4-0459-A0B1,Network Vpn Inter Region Egress from Finland to Seoul,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,2086-6656-31AA,Network Vpn Inter Region Egress from Finland to Mumbai,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,5BC5-A29E-A7BA,Network Vpn Inter Region Egress from Finland to Jakarta,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,042C-44A3-3C5F,Network Vpn Inter Region Egress from Finland to Sydney,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.15,
GCP,Compute Engine,6F81-5844-456A,6297-B29B-4232,Network Vpn Inter Region Egress from Finland to EMEA,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.02,
GCP,Compute Engine,6F81-5844-456A,A780-2764-D389,Network Vpn Inter Region Egress from Finland to Finland,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.12,
GCP,Compute Engine,6F81-5844-456A,A780-2764-D389,Network Vpn Inter Region Egress from Finland to Finland,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,1024,0.11,
GCP,Compute Engine,6F81-5844-456A,A780-2764-D389,Network Vpn Inter Region Egress from Finland to Finland,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,10240,0.08,
GCP,Compute Engine,6F81-5844-456A,8AF5-4935-B861,Network Vpn Inter Region Egress from Finland to London,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.02,
GCP,Compute Engine,6F81-5844-456A,0912-AD34-9C4A,Network Vpn Inter Region Egress from Finland to Frankfurt,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.02,
GCP,Compute Engine,6F81-5844-456A,8981-72D9-0488,Network Vpn Inter Region Egress from Finland to Netherlands,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.02,
GCP,Compute Engine,6F81-5844-456A,46D6-84C4-7741,Network Vpn Inter Region Egress from Finland to Zurich,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.02,
GCP,Compute Engine,6F81-5844-456A,4A14-D2BC-6738,Network Vpn Inter Region Egress from Finland to Japan,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,1F62-7C96-590D,Network Vpn Inter Region Egress from Finland to Americas,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,6D9C-920D-4D27,Network Vpn Inter Region Egress from Finland to Montreal,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,0EAF-CF41-9A76,Network Vpn Inter Region Egress from Finland to Singapore,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,9928-1404-1FD4,Network Vpn Inter Region Egress from Finland to Sao Paulo,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,65BA-E3D8-E976,Network Vpn Inter Region Egress from Finland to Los Angeles,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
GCP,Compute Engine,6F81-5844-456A,2345-A097-06DB,Network Vpn Inter Region Egress from Finland to Salt Lake City,GCP > Network > Cloud VPN > VPNInterregionEgress,gibibyte,1,0,0.08,
